EmployeeId,CommuteDistance,DegreeCompleted,DegreeField,Department,EmploymentEndDate,EmploymentEndReason,EmploymentStartDate,Gender,JobLevel,MaritalStatus,NumPreviousCompanies,NumYearsWorked,OvertimeDays,OvertimeHours,Salary,TrainingsAttended,TravelFrequency,WeeklyHoursBudgeted,YearOfBirth
1745,7,Associate,Marketing,Marketing,,,6/20/18,Female,2,Married,2,15,1,3,47100,1,None,40,1982
1746,6,Bachelor,Marketing,Sales,7/8/19,Retired,4/21/08,Male,2,Married,,13,6,24,35500,3,Weekly,40,1982
1747,6,Master,Marketing,Other,,,3/3/17,Male,1,Single,1,7,1,5,47400,1,Less than monthly,40,1986
1748,15,Bachelor,Finance,Other,10/4/19,Went to another company,5/11/19,Male,2,,1,1,10,11,43600,1,No travel,40,1994
1749,11,Bachelor,Technical Degree,Other,,,9/3/19,Male,1,Married,1,3,1,2,42100,3,Weekly,40,1991
1750,10,Associate,Marketing,Other,1/25/19,Retired,9/18/00,Male,3,,,21,1,4,86700,0,Less than Monthly,40,1977
1751,18,Master,Finance,Other,3/7/19,Went to another company,6/6/16,Female,2,Single,0,4,3,6,47700,0,None,40,1989
1752,12,Bachelor,Life Sciences,Other,12/24/19,Fired,8/3/19,Male,2,Single,1,5,2,5,49100,1,Monthly,40,1989
1753,5,Below College,,Marketing,,,3/28/15,Female,3,Married,5,22,1,2,63800,1,Monthly,40,1974
1754,9,Bachelor,Life Sciences,Information Technology,,,1/25/11,Male,1,Married,0,9,1,4,57400,2,Monthly,40,1988
1755,10,Associate,Other,Other,,,12/17/18,Male,1,,0,2,3,6,40800,1,Weekly,40,1992
1756,15,Master,Other,Accounting,,,1/9/19,Female,3,Divorced,5,22,1,2,114800,3,Monthly,40,1972
1757,5,Master,Marketing,Accounting,6/24/19,Went to another company,5/4/19,Female,3,Single,1,4,12,18,67400,1,No travel,40,1989
1758,10,Bachelor,Other,Information Technology,,,9/14/17,Female,2,Single,2,12,15,42,69000,1,Weekly,40,1981
1759,3,Bachelor,Other,Other,,,8/20/19,Male,1,Married,0,1,1,2,39700,2,Monthly,40,1994
1760,8,Bachelor,Life Sciences,Accounting,,,4/4/14,Male,2,Single,0,6,3,10,65000,2,No travel,40,1987
1761,12,Bachelor,Business,Marketing,,,1/26/08,Female,3,Married,1,25,4,15,69700,1,None,40,1969
1762,6,Associate,Life Sciences,Other,,,11/30/17,Male,3,Single,7,35,2,4,131100,2,No travel,40,1963
1763,6,Master,Business,Marketing,11/11/19,Fired,5/5/13,Female,2,Divorced,0,7,1,6,37200,1,None,40,1987
1764,10,Doctor,Life Sciences,Human Resources,12/26/19,Went to another company,10/1/16,Male,3,Married,2,13,7,12,62500,1,No travel,40,1983
1765,8,Bachelor,Life Sciences,Information Technology,,,7/2/15,Male,2,Married,4,24,26,41,98400,2,Weekly,40,1971
1766,9,Master,Business,Human Resources,,,7/24/12,Female,3,Divorced,1,22,4,8,81600,0,None,40,1974
1767,9,Bachelor,Life Sciences,Sales,10/8/19,Fired,5/21/19,Female,2,Married,1,1,8,22,24900,1,None,40,1995
1768,5,Master,Other,Other,,,8/25/07,Female,5,Single,2,37,3,5,168300,2,monthly,40,1958
1769,11,Bachelor,Business,Accounting,,,10/2/15,Female,1,Married,0,5,1,4,57400,1,Weekly,40,1993
1770,6,Bachelor,Technical Degree,Accounting,3/29/19,Fired,8/19/16,Female,1,Single,2,12,2,9,70600,1,No travel,40,1982
1771,11,Master,Other,Accounting,12/13/19,Went to another company,2/24/17,Male,1,Married,4,19,3,10,86800,3,Weekly,40,1976
1772,14,Master,Finance,Accounting,,,11/1/12,Female,2,Single,1,13,3,14,80000,1,No travel,40,1985
1773,14,Bachelor,Other,Other,,,4/18/19,Male,1,Divorced,1,1,9,12,39700,3,monthly,40,1994
1774,14,Master,Other,Marketing,3/27/19,Fired,3/3/19,Male,2,Single,1,2,1,2,32100,3,Monthly,40,1994
1775,12,Doctor,Life Sciences,Other,10/4/19,Went to another company,3/21/12,Male,3,Single,2,27,4,7,103500,2,None,40,1969
1776,8,Bachelor,Technical Degree,Marketing,,,9/10/08,Male,3,Married,0,12,2,3,47400,1,Less than Monthly,40,1985
1777,3,Master,Technical Degree,Other,,,5/23/16,Male,3,Married,0,4,5,17,52400,1,No travel,40,1993
1778,11,Bachelor,Other,Marketing,9/6/19,Went to another company,8/24/18,Female,2,Single,5,17,2,9,50000,0,Less than Monthly,40,1979
1779,11,Bachelor,Finance,Sales,3/15/19,Retired,1/6/12,Female,3,Married,,10,1,7,35800,0,Monthly,40,1988
1780,9,Bachelor,Other,Accounting,,,11/10/16,Female,1,Single,0,4,7,12,55700,0,Monthly,40,1993
1781,13,Master,Computer Science,Other,4/12/19,Went to another company,1/16/14,Female,1,Married,2,14,1,1,58200,2,Monthly,40,1984
1782,12,Bachelor,Technical Degree,Other,,,1/31/18,Male,1,Married,2,10,1,5,51700,2,No travel,40,1983
1783,15,Master,Finance,Accounting,6/14/19,Fired,1/13/19,Male,2,Single,1,1,1,6,56100,1,No travel,40,1993
1784,17,Master,Computer Science,Other,,,6/25/16,Male,3,Single,4,29,1,1,109800,0,weekly,40,1966
1785,19,Master,Marketing,Other,2/8/19,Went to another company,6/17/14,Female,1,Married,2,12,3,5,54900,2,Weekly,40,1984
1786,9,Doctor,Marketing,Other,,,11/16/08,Female,4,Divorced,1,20,1,2,92600,1,None,40,1978
1787,4,Bachelor,Marketing,Accounting,,,3/27/15,Female,1,Married,2,14,10,12,74900,1,Monthly,40,1980
1788,14,Bachelor,Finance,Sales,,,1/14/17,Male,3,Married,3,20,1,3,48100,1,monthly,40,1976
1789,6,Bachelor,Other,Other,,,1/1/19,Female,1,Married,1,6,14,28,46000,1,None,40,1988
1790,15,Associate,Technical Degree,Information Technology,,,12/17/15,Male,2,Single,2,13,1,2,71100,1,No travel,40,1982
1791,10,Bachelor,Other,Other,,,4/2/19,Female,1,Divorced,0,1,1,3,39700,1,monthly,40,1994
1792,13,Bachelor,Life Sciences,Other,,,7/18/17,Female,1,Single,4,25,4,7,80600,3,None,40,1973
1793,14,Bachelor,Other,Human Resources,,,8/14/17,Female,1,Single,2,6,5,10,42000,1,Monthly,40,1992
1794,6,Bachelor,Computer Science,Other,,,7/27/15,Male,1,Divorced,2,24,5,9,78300,2,Weekly,40,1973
1795,8,Bachelor,Marketing,Other,,,7/12/15,Male,1,Married,1,10,3,9,51700,1,None,40,1984
1796,14,Master,Finance,Other,,,8/31/11,Male,3,Married,2,23,6,12,91900,1,No travel,40,1970
1797,8,Bachelor,Computer Science,Other,5/29/19,Went to another company,4/30/13,Male,1,Married,0,7,12,21,47400,0,None,40,1990
1798,8,Bachelor,Marketing,Accounting,9/27/19,Went to another company,9/28/15,Female,4,Married,5,20,4,5,119000,1,Less than monthly,40,1978
1799,15,Bachelor,Other,Other,12/4/19,Went to another company,2/2/18,Male,1,Married,1,10,1,3,51700,1,No travel,40,1988
1800,14,Bachelor,Computer Science,Other,,,6/8/09,Male,3,Married,3,39,1,4,147500,3,Monthly,40,1955
1801,14,Bachelor,Other,Other,3/1/19,Went to another company,5/6/18,Female,2,Single,0,2,8,20,44900,3,Less than Monthly,40,1994
1802,9,Bachelor,Business,Information Technology,,,1/9/17,Female,1,Married,2,15,3,4,68600,1,Weekly,40,1979
1803,8,Bachelor,Other,Other,7/16/19,Fired,2/1/19,Male,2,Married,2,11,8,21,58600,2,Weekly,40,1986
1804,14,Master,Finance,Other,,,7/17/16,Male,4,Married,2,19,1,2,89900,3,None,40,1978
1805,9,Bachelor,Marketing,Other,,,2/14/16,Female,1,Married,1,10,1,1,51700,1,Monthly,40,1988
1806,17,Bachelor,Business,Information Technology,,,7/15/18,Male,1,Single,1,1,8,11,45300,1,Weekly,40,1994
1807,11,Bachelor,Technical Degree,Other,,,8/28/18,Female,1,Married,0,2,6,7,40800,1,None,40,1991
1808,8,Master,Other,Other,,,9/1/13,Female,4,Married,2,17,1,3,84700,0,None,40,1980
1809,1,Bachelor,Computer Science,Other,12/12/19,Went to another company,11/2/13,Male,2,Married,2,19,2,9,74300,1,No travel,40,1975
1810,9,Master,Finance,Information Technology,,,7/13/16,Male,1,Single,4,17,4,15,72700,2,Monthly,40,1976
1811,12,Bachelor,Other,Sales,,,2/6/19,Female,1,Single,4,19,4,11,38600,3,No travel,40,1977
1812,8,Doctor,Life Sciences,Other,,,9/19/12,Male,2,Single,1,18,2,3,72100,0,None,40,1977
1813,6,Bachelor,Other,Sales,11/19/19,Retired,9/30/99,Male,1,Single,,21,5,8,40900,1,Less than Monthly,40,1974
1814,17,Doctor,Computer Science,Other,3/1/19,Went to another company,3/2/14,Female,3,Married,4,26,19,20,100500,0,Weekly,40,1970
1815,11,Bachelor,Computer Science,Other,,,1/28/18,Female,1,Single,6,24,5,17,78300,0,Weekly,40,1969
1816,13,Master,Business,Marketing,12/26/19,Went to another company,2/19/17,Male,2,Single,0,3,7,17,33100,1,No travel,40,1990
1817,8,Master,Business,Sales,10/18/19,Fired,12/23/18,Male,3,Married,4,28,1,2,60900,1,Weekly,40,1969
1818,7,Master,Business,Other,,,7/16/17,Male,4,Married,3,22,9,19,98200,1,Weekly,40,1976
1819,11,Master,Finance,Other,,,4/9/19,Male,1,Married,2,8,4,15,48800,1,Less than monthly,40,1990
1820,1,Bachelor,Business,Marketing,,,9/8/17,Female,1,Married,2,6,9,10,32800,1,Weekly,40,1991
1821,3,Bachelor,Business,Other,,,1/2/19,Female,1,Married,2,5,2,9,44600,1,Weekly,40,1991
1822,9,Bachelor,Finance,Other,,,7/7/10,Male,2,Married,1,17,4,13,70000,2,weekly,40,1980
1823,5,Master,Finance,Other,,,6/4/19,Female,2,Married,1,2,2,7,44900,1,None,40,1992
1824,9,Master,Other,Accounting,8/22/19,Went to another company,1/20/19,Male,2,Married,2,7,3,12,67000,1,Weekly,40,1988
1825,8,Master,Computer Science,Marketing,,,6/8/14,Female,3,Single,1,8,7,8,42200,1,monthly,40,1990
1826,10,Bachelor,Other,Other,,,6/8/18,Female,2,Single,1,11,7,12,58600,0,Monthly,40,1983
1827,15,Bachelor,Other,Human Resources,,,11/6/17,Female,1,,4,12,3,11,50200,0,Less than monthly,40,1986
1828,15,Bachelor,Finance,Other,4/12/19,Retired,6/10/15,Male,2,Married,,4,1,3,47700,0,Monthly,40,1993
1829,8,Master,Marketing,Accounting,,,10/19/09,Female,3,Married,1,24,1,2,121800,1,monthly,40,1969
1830,7,Master,Business,Marketing,,,11/28/14,Female,2,Married,1,16,2,6,48500,2,Less than Monthly,40,1980
1831,9,Bachelor,Marketing,Other,,,7/23/12,Male,2,Single,0,8,7,12,53600,0,Monthly,40,1988
1832,8,Master,Technical Degree,Marketing,3/1/19,Retired,6/22/06,Male,4,Single,,16,2,9,58700,2,Weekly,40,1979
1833,8,Bachelor,Other,Other,11/29/19,Went to another company,9/14/18,Male,2,Single,1,4,18,37,47700,1,Monthly,40,1992
1834,17,Bachelor,Other,Accounting,,,1/7/18,Male,2,Single,1,9,3,6,71000,1,Monthly,40,1986
1835,15,Bachelor,Marketing,Sales,,,10/6/14,Female,3,Single,2,29,7,9,62700,2,Monthly,40,1966
1836,17,Bachelor,Computer Science,Information Technology,2/8/19,Fired,2/27/17,Male,1,Married,2,14,9,10,66600,2,None,40,1979
1837,4,Doctor,Life Sciences,Accounting,,,8/30/16,Female,2,Married,2,10,2,9,73200,1,None,40,1987
1838,5,Bachelor,Marketing,Sales,8/9/19,Went to another company,10/29/18,Female,2,Single,3,15,1,5,37700,1,Weekly,40,1979
1839,10,Bachelor,Business,Other,,,8/9/19,Female,2,Married,4,12,1,3,60400,3,None,40,1982
1840,8,Bachelor,Other,Human Resources,,,4/24/17,Male,1,Single,0,3,3,10,38500,1,Weekly,40,1994
1841,8,Master,Other,Human Resources,,,1/18/18,Male,3,Married,5,16,2,7,68300,3,None,40,1979
1842,17,Associate,Other,Other,,,9/12/18,Male,2,Single,1,9,1,5,55300,1,None,40,1986
1843,12,Bachelor,Computer Science,Sales,12/26/19,Retired,9/5/04,Male,2,Divorced,,16,2,5,38800,2,Monthly,40,1980
1844,10,Master,Business,Other,5/3/19,Went to another company,5/28/11,Female,3,Single,2,33,1,1,123600,0,No travel,40,1964
1845,10,Bachelor,Finance,Marketing,,,1/18/17,Male,1,Married,2,12,2,11,39200,3,Monthly,40,1983
1846,12,Bachelor,Finance,Other,,,1/25/16,Female,3,Married,4,23,1,1,91900,4,Monthly,40,1975
1847,10,Master,Computer Science,Sales,,,12/14/09,Male,3,Married,1,24,3,9,54100,1,Weekly,40,1974
1848,12,Associate,Finance,Marketing,,,11/11/14,Female,1,Married,4,24,1,1,55900,6,None,40,1973
1849,5,Bachelor,Technical Degree,Sales,,,10/6/18,Female,1,Married,2,17,1,4,36400,5,Monthly,40,1981
1850,13,Bachelor,Finance,Other,,,1/3/18,Male,1,Divorced,3,17,4,5,63600,0,Monthly,40,1981
1851,10,Bachelor,Marketing,Information Technology,,,2/15/19,Female,1,Single,1,2,1,3,46700,1,No travel,40,1994
1852,8,Associate,Other,Other,11/11/19,Went to another company,7/12/11,Female,1,Married,1,18,1,3,65500,1,No travel,40,1980
1853,11,Bachelor,Business,Other,2/19/19,Went to another company,4/14/17,Male,1,,2,19,16,32,67500,2,No travel,40,1977
1854,18,Bachelor,Marketing,Sales,6/26/19,Went to another company,10/17/17,Female,1,Married,1,2,2,10,23300,2,No travel,40,1993
1855,7,Master,Computer Science,Marketing,,,10/9/15,Female,4,Single,4,33,1,2,97100,1,Weekly,40,1965
1856,12,Master,Marketing,Information Technology,,,4/19/09,Male,5,Divorced,2,30,4,8,156400,2,Monthly,40,1964
1857,11,Bachelor,Other,Sales,,,2/10/19,Male,3,Single,1,3,1,5,29100,1,Monthly,40,1991
1858,6,Bachelor,Technical Degree,Marketing,,,5/5/17,Female,1,Married,0,3,6,7,30000,1,weekly,40,1991
1859,11,Bachelor,Other,Accounting,9/2/19,Retired,8/10/19,Female,1,Married,,1,5,9,51000,3,None,40,1995
1860,5,Associate,Marketing,Accounting,,,8/24/19,Male,3,Married,3,9,1,7,78100,1,No travel,40,1987
1861,7,Bachelor,Other,Accounting,11/28/19,Went to another company,7/7/19,Female,1,Married,0,1,13,14,51000,1,Monthly,40,1995
1862,1,Master,Business,Sales,12/9/19,Went to another company,12/23/16,Male,2,Married,3,15,2,9,37700,2,Weekly,40,1982
1863,9,Bachelor,Marketing,Other,,,6/7/08,Female,3,Divorced,0,12,2,6,66400,3,None,40,1981
1864,10,Bachelor,Technical Degree,Accounting,,,8/3/11,Male,3,Married,3,29,4,12,141100,1,Monthly,40,1967
1865,14,Doctor,Other,Marketing,,,1/28/19,Male,2,Divorced,2,6,2,4,36100,1,Less than Monthly,40,1990
1866,3,Bachelor,Other,Information Technology,,,10/14/14,Male,2,Married,0,6,2,6,57800,0,Weekly,40,1992
1867,11,Bachelor,Other,Other,,,8/17/16,Female,2,Married,1,4,2,4,47700,2,Weekly,40,1993
1868,5,Master,Business,Marketing,,,10/10/15,Female,3,Single,3,16,2,7,53400,3,Monthly,40,1981
1869,13,Master,Other,Other,6/5/19,Went to another company,4/3/18,Male,3,Married,4,18,5,10,79300,1,None,40,1980
1870,7,Doctor,Other,Other,,,9/4/16,Female,3,Married,0,4,1,4,52400,2,monthly,40,1990
1871,11,Master,Business,Accounting,,,5/9/18,Female,1,Married,1,2,1,2,52500,1,Weekly,40,1993
1872,17,Doctor,Marketing,Other,,,3/18/08,Male,4,Married,0,12,3,4,73100,0,Less than monthly,40,1986
1873,8,Master,Computer Science,Other,,,4/14/17,Male,3,Married,2,13,1,4,68400,2,No travel,40,1982
1874,22,Master,Other,Information Technology,11/19/19,Went to another company,7/24/17,Female,3,Married,1,13,2,6,78200,1,No travel,40,1980
1875,12,Master,Computer Science,Accounting,,,10/4/16,Female,2,Single,0,4,1,4,61300,1,Weekly,40,1993
1876,13,Doctor,Marketing,Other,12/13/19,Went to another company,12/24/17,Male,4,Married,3,24,19,20,104200,1,Less than Monthly,40,1973
1877,15,Bachelor,Other,Sales,,,3/7/17,Male,2,Married,2,17,1,4,40000,2,No travel,40,1977
1878,10,Bachelor,Other,Other,,,4/17/19,Female,1,Married,1,9,1,3,50200,3,Less than Monthly,40,1985
1879,12,Bachelor,Finance,Information Technology,,,1/20/19,Female,5,Single,10,36,2,3,186700,1,weekly,40,1958
1880,8,Master,Business,Information Technology,,,1/7/12,Male,3,Married,3,29,1,2,125500,0,No travel,40,1964
1881,12,Master,Other,Marketing,,,4/20/18,Female,3,Married,4,26,4,12,71800,2,Monthly,40,1967
1882,4,Master,Business,Accounting,5/14/19,Retired,5/26/11,Female,2,Married,,8,2,8,69000,0,monthly,40,1986
1883,9,Master,Other,Accounting,,,4/6/15,Male,2,Single,1,17,2,7,90000,1,None,40,1981
1884,10,Bachelor,Other,Marketing,10/25/19,Retired,11/30/17,Female,1,Single,,2,16,18,29200,5,None,40,1991
1885,14,Bachelor,Life Sciences,Sales,,,8/29/17,Male,3,Married,2,14,1,4,40300,1,Less than monthly,40,1983
1886,13,Bachelor,Other,Other,,,5/11/13,Male,2,Married,5,32,1,1,109100,1,Monthly,40,1961
1887,12,Master,Marketing,Other,,,2/6/10,Female,4,Married,1,22,5,13,98200,1,Weekly,40,1976
1888,7,Master,Other,Other,,,8/10/18,Male,3,Married,1,7,7,10,57300,-1,Monthly,40,1990
1889,7,Bachelor,Other,Information Technology,,,4/22/10,Female,3,Divorced,0,10,1,2,71600,0,weekly,40,1986
1890,6,Bachelor,Other,Other,12/20/19,Went to another company,4/15/19,Male,1,Married,3,17,2,9,63600,0,Weekly,40,1979
1891,13,Bachelor,Marketing,Other,12/17/19,Went to another company,10/16/14,Male,2,Single,3,18,1,3,72100,1,Monthly,40,1979
1892,13,Bachelor,Other,Other,5/24/19,Fired,5/27/16,Female,4,Married,9,46,3,9,199600,2,No travel,40,1951
1893,7,Master,Marketing,Accounting,7/17/19,Retired,7/17/07,Male,3,Single,,11,13,14,82900,2,Weekly,40,1982
1894,6,Master,Computer Science,Information Technology,,,8/11/17,Male,3,Single,0,3,1,7,58200,1,No travel,40,1990
1895,8,Bachelor,Business,Marketing,,,6/3/11,Male,2,Divorced,1,16,10,25,48500,1,monthly,40,1981
1896,9,Bachelor,Business,Other,,,8/28/11,Male,2,Single,3,31,5,22,105900,1,Less than monthly,40,1963
1897,6,Bachelor,Business,Accounting,,,11/28/15,Female,2,Single,0,5,9,11,63100,0,No travel,40,1990
1898,9,Bachelor,Finance,Other,9/17/19,Went to another company,1/29/16,Male,1,Single,2,18,23,40,65500,5,No travel,40,1980
1899,12,Bachelor,Other,Other,6/7/19,Retired,6/25/05,Female,1,Divorced,,13,3,14,56500,2,monthly,40,1982
1900,8,Bachelor,Life Sciences,Marketing,,,5/28/09,Male,1,Single,1,22,1,5,52700,1,Weekly,40,1976
1901,12,Bachelor,Marketing,Other,2/15/19,Went to another company,9/3/18,Female,1,Married,1,10,2,6,51700,4,Less than Monthly,40,1985
1902,14,Bachelor,Computer Science,Marketing,,,3/2/17,Female,1,Single,5,28,3,5,62900,1,Monthly,40,1966
1903,10,Bachelor,Other,Marketing,,,10/10/11,Male,5,Married,3,42,4,9,139300,1,Weekly,40,1951
1904,10,Master,Life Sciences,Other,8/9/19,Went to another company,7/26/19,Female,4,Single,3,15,8,22,79800,1,None,40,1980
1905,6,Master,Marketing,Information Technology,1/15/19,Went to another company,10/14/18,Female,2,Married,1,9,1,5,63200,3,Weekly,40,1986
1906,13,Bachelor,Other,Marketing,,,8/23/19,Female,2,Single,2,13,2,10,44400,1,No travel,40,1981
1907,5,Master,Business,Accounting,,,2/27/13,Male,2,Married,0,7,1,2,67000,1,Weekly,40,1988
1908,5,Master,Other,Other,,,12/14/14,Female,3,Single,4,32,3,11,120000,2,monthly,40,1966
1909,5,Master,Life Sciences,Marketing,6/28/19,Went to another company,4/13/18,Female,3,Married,1,1,3,13,34300,1,None,40,1995
1910,11,Master,Other,Information Technology,5/28/19,Retired,12/3/96,Male,3,Single,,22,4,13,102000,1,Monthly,40,1976
1911,11,Bachelor,Marketing,Information Technology,,,4/7/18,Male,3,Single,3,12,11,16,75900,0,Monthly,40,1981
1912,16,Master,Business,Other,,,7/16/16,Female,2,Divorced,2,22,2,4,81100,1,No travel,40,1974
1913,11,Bachelor,Life Sciences,Other,9/25/19,Fired,9/7/19,Female,2,Married,1,4,1,7,47700,3,Weekly,40,1991
1914,8,Master,Business,Other,10/18/19,Went to another company,10/14/17,Male,2,Single,5,40,8,30,138100,2,None,40,1955
1915,8,Master,Other,Marketing,12/2/19,Retired,1/10/90,Female,4,Married,,29,3,5,86300,1,Weekly,40,1964
1916,16,Master,Other,Other,3/22/19,Went to another company,2/14/18,Female,2,Married,4,18,2,9,72100,1,Monthly,40,1978
1917,2,Master,Business,Information Technology,,,5/4/16,Male,2,Married,1,12,1,4,69000,1,No travel,40,1983
1918,5,Bachelor,Life Sciences,Other,,,6/12/17,Male,1,Single,3,13,4,6,56500,1,None,40,1983
1919,9,Master,Technical Degree,Information Technology,,,5/29/15,Female,1,Single,0,5,6,18,51000,1,Weekly,40,1991
1920,5,Bachelor,Business,Other,,,2/12/14,Male,3,Married,2,15,2,8,72600,1,None,40,1979
1921,14,Bachelor,Other,Information Technology,3/26/19,Retired,6/16/01,Male,1,Single,,18,1,3,74900,2,None,40,1975
1922,11,Bachelor,Marketing,Other,,,5/12/19,Female,2,,3,12,4,7,60400,3,Monthly,40,1981
1923,16,Bachelor,Other,Marketing,,,5/29/16,Female,2,Married,0,4,3,14,34000,1,Monthly,40,1994
1924,7,Master,Finance,Other,,,7/4/16,Male,3,Married,1,7,7,23,57300,1,Monthly,40,1987
1925,12,Bachelor,Business,Other,,,9/25/18,Female,1,Married,0,2,8,18,40800,0,Less than Monthly,40,1993
1926,9,Master,Business,Marketing,,,4/9/10,Female,2,Married,0,10,2,3,40700,0,monthly,40,1987
1927,1,Bachelor,Business,Marketing,,,8/24/18,Female,1,Single,2,15,2,7,42800,1,Less than Monthly,40,1982
1928,8,Bachelor,Other,Marketing,1/4/19,Retired,11/2/15,Female,2,Single,,3,5,12,33100,2,None,40,1993
1929,12,Bachelor,Other,Other,,,7/2/15,Female,2,Married,0,5,1,3,49100,1,No travel,40,1990
1930,12,Bachelor,Other,Other,,,6/30/15,Male,2,Single,10,38,8,18,130200,2,No travel,40,1959
1931,13,Master,Marketing,Sales,10/29/19,Retired,12/18/04,Female,3,Divorced,,14,6,13,40300,1,None,40,1981
1932,14,Master,Computer Science,Information Technology,3/15/19,Went to another company,9/30/15,Male,4,Divorced,4,25,1,5,122600,1,monthly,40,1972
1933,16,Master,Other,Marketing,1/11/19,Went to another company,9/16/08,Male,3,,2,41,5,12,111800,1,Monthly,40,1957
1934,11,Associate,Life Sciences,Marketing,,,12/10/13,Female,2,Married,2,19,1,4,53000,2,Weekly,40,1977
1935,19,Master,Business,Marketing,3/1/19,Retired,2/22/99,Female,4,Single,,24,2,7,74400,2,No travel,40,1970
1936,17,Master,Marketing,Marketing,,,7/8/19,Male,3,Single,3,14,1,5,50300,1,None,40,1984
1937,9,Master,Computer Science,Marketing,,,7/24/12,Female,2,Divorced,2,18,3,7,51500,0,monthly,40,1978
1938,25,Bachelor,Finance,Marketing,,,12/27/14,Female,4,Married,5,34,1,5,100000,3,None,40,1959
1939,11,Bachelor,Other,Other,10/7/19,Went to another company,11/18/15,Female,2,Divorced,4,16,6,10,68000,0,Monthly,40,1982
1940,11,Bachelor,Other,Human Resources,,,12/5/18,Female,1,Single,2,15,3,13,54800,1,Less than Monthly,40,1978
1941,9,Bachelor,Computer Science,Information Technology,,,10/13/14,Male,3,Single,1,12,8,16,75900,2,Monthly,40,1982
1942,1,Bachelor,Business,Sales,,,2/18/19,Male,2,Single,1,1,9,10,24900,1,Monthly,40,1993
1943,13,Bachelor,Marketing,Other,,,2/12/10,Female,1,Married,1,16,2,10,61800,1,Monthly,40,1978
1944,10,Bachelor,Computer Science,Other,,,7/8/15,Male,3,Single,2,20,1,3,84100,0,Monthly,40,1977
1945,11,Master,Business,Accounting,12/18/19,Retired,12/29/18,Female,1,Married,,2,7,17,52500,0,Monthly,40,1992
1946,12,Bachelor,Finance,Other,,,1/14/19,Female,3,Single,1,4,1,4,52400,1,Monthly,40,1991
1947,8,Master,Other,Other,,,8/31/13,Male,2,Single,1,19,1,5,74300,1,None,40,1977
1948,6,Master,Life Sciences,Marketing,,,6/14/18,Female,3,Divorced,1,3,2,11,36400,1,Weekly,40,1991
1949,12,Master,Finance,Accounting,,,3/13/19,Male,1,Single,0,1,1,2,51000,1,monthly,40,1992
1950,11,Master,Marketing,Accounting,6/13/19,Went to another company,5/21/19,Female,4,,2,6,1,2,78700,0,Weekly,40,1992
1951,8,Bachelor,Life Sciences,Other,2/15/19,Retired,10/29/12,Female,2,Divorced,3,27,3,5,94100,1,Monthly,40,1969
