EmployeeId,QuestionNum,QuestionText,Response
1356,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
1356,Q2,How satisfied are you with the company?,Somewhat Satisfied
1356,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1356,Q4,How would you rate you work/life balance?,Fair
e1357,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e1357,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e1357,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
e1357,Q4,How would you rate you work/life balance?,Fair
e1358,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e1358,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e1358,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
e1358,Q4,How would you rate you work/life balance?,Very Poor
1359,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
1359,Q2,How satisfied are you with the company?,Somewhat Satisfied
1359,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
1359,Q4,How would you rate you work/life balance?,Good
e1360,Q1,How satisfied are you with your job?,Somewhat Satisfied
e1360,Q2,How satisfied are you with the company?,Very Satisfied
e1360,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1360,Q4,How would you rate you work/life balance?,Good
e1361,Q1,How satisfied are you with your job?,Somewhat Satisfied
e1361,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1361,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e1361,Q4,How would you rate you work/life balance?,Poor
E1362,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
E1362,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E1362,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E1362,Q4,How would you rate you work/life balance?,Poor
E1363,Q1,How satisfied are you with your job?,Somewhat Satisfied
E1363,Q2,How satisfied are you with the company?,Somewhat Satisfied
E1363,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E1363,Q4,How would you rate you work/life balance?,Fair
1364,Q1,How satisfied are you with your job?,Very Unsatisfied
1364,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
1364,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
1364,Q4,How would you rate you work/life balance?,Poor
1365,Q1,How satisfied are you with your job?,Very Satisfied
1365,Q2,How satisfied are you with the company?,Somewhat Satisfied
1365,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1365,Q4,How would you rate you work/life balance?,Good
1366,Q1,How satisfied are you with your job?,Somewhat Satisfied
1366,Q2,How satisfied are you with the company?,Somewhat Satisfied
1366,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1366,Q4,How would you rate you work/life balance?,Good
e1367,Q1,How satisfied are you with your job?,Somewhat Satisfied
e1367,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e1367,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e1367,Q4,How would you rate you work/life balance?,Fair
e1368,Q1,How satisfied are you with your job?,Very Satisfied
e1368,Q2,How satisfied are you with the company?,Very Satisfied
e1368,Q3,How satisfied are you with your manager?,Very Satisfied
e1368,Q4,How would you rate you work/life balance?,Excellent
E1369,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E1369,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
E1369,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E1369,Q4,How would you rate you work/life balance?,Poor
E1370,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
E1370,Q2,How satisfied are you with the company?,Somewhat Satisfied
E1370,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E1370,Q4,How would you rate you work/life balance?,Poor
e1371,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e1371,Q2,How satisfied are you with the company?,Very Satisfied
e1371,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1371,Q4,How would you rate you work/life balance?,Good
e1372,Q1,How satisfied are you with your job?,Somewhat Satisfied
e1372,Q2,How satisfied are you with the company?,Very Satisfied
e1372,Q3,How satisfied are you with your manager?,Very Satisfied
e1372,Q4,How would you rate you work/life balance?,Excellent
e1373,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e1373,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1373,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1373,Q4,How would you rate you work/life balance?,Excellent
e1374,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e1374,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1374,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e1374,Q4,How would you rate you work/life balance?,Fair
E1375,Q1,How satisfied are you with your job?,Somewhat Satisfied
E1375,Q2,How satisfied are you with the company?,Somewhat Satisfied
E1375,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E1375,Q4,How would you rate you work/life balance?,Excellent
E1376,Q1,How satisfied are you with your job?,Somewhat Satisfied
E1376,Q2,How satisfied are you with the company?,Very Satisfied
E1376,Q3,How satisfied are you with your manager?,Very Satisfied
E1376,Q4,How would you rate you work/life balance?,Excellent
1377,Q1,How satisfied are you with your job?,Somewhat Satisfied
1377,Q2,How satisfied are you with the company?,Very Satisfied
1377,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1377,Q4,How would you rate you work/life balance?,Fair
1378,Q1,How satisfied are you with your job?,Very Satisfied
1378,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
1378,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1378,Q4,How would you rate you work/life balance?,Good
1379,Q1,How satisfied are you with your job?,Very Satisfied
1379,Q2,How satisfied are you with the company?,Very Satisfied
1379,Q3,How satisfied are you with your manager?,Very Satisfied
1379,Q4,How would you rate you work/life balance?,Good
e1380,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e1380,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e1380,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1380,Q4,How would you rate you work/life balance?,Fair
e1381,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e1381,Q2,How satisfied are you with the company?,Very Satisfied
e1381,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1381,Q4,How would you rate you work/life balance?,Excellent
E1382,Q1,How satisfied are you with your job?,Somewhat Satisfied
E1382,Q2,How satisfied are you with the company?,Very Satisfied
E1382,Q3,How satisfied are you with your manager?,Very Satisfied
E1382,Q4,How would you rate you work/life balance?,Good
E1383,Q1,How satisfied are you with your job?,Very Satisfied
E1383,Q2,How satisfied are you with the company?,Very Satisfied
E1383,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E1383,Q4,How would you rate you work/life balance?,Fair
1384,Q1,How satisfied are you with your job?,Very Satisfied
1384,Q2,How satisfied are you with the company?,Somewhat Satisfied
1384,Q3,How satisfied are you with your manager?,Very Satisfied
1384,Q4,How would you rate you work/life balance?,Good
1385,Q1,How satisfied are you with your job?,Somewhat Satisfied
1385,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
1385,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
1385,Q4,How would you rate you work/life balance?,Good
E1386,Q1,How satisfied are you with your job?,Somewhat Satisfied
E1386,Q2,How satisfied are you with the company?,Somewhat Satisfied
E1386,Q3,How satisfied are you with your manager?,Very Satisfied
E1386,Q4,How would you rate you work/life balance?,Good
e1387,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e1387,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e1387,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1387,Q4,How would you rate you work/life balance?,Good
e1388,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e1388,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e1388,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e1388,Q4,How would you rate you work/life balance?,Poor
1389,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
1389,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
1389,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
1389,Q4,How would you rate you work/life balance?,Poor
1390,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
1390,Q2,How satisfied are you with the company?,Somewhat Satisfied
1390,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
1390,Q4,How would you rate you work/life balance?,Poor
1391,Q1,How satisfied are you with your job?,Somewhat Satisfied
1391,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
1391,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1391,Q4,How would you rate you work/life balance?,Good
E1392,Q1,How satisfied are you with your job?,Very Satisfied
E1392,Q2,How satisfied are you with the company?,Somewhat Satisfied
E1392,Q3,How satisfied are you with your manager?,Very Satisfied
E1392,Q4,How would you rate you work/life balance?,Good
E1393,Q1,How satisfied are you with your job?,Very Satisfied
E1393,Q2,How satisfied are you with the company?,Somewhat Satisfied
E1393,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E1393,Q4,How would you rate you work/life balance?,Excellent
e1394,Q1,How satisfied are you with your job?,Very Satisfied
e1394,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1394,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1394,Q4,How would you rate you work/life balance?,Excellent
1395,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
1395,Q2,How satisfied are you with the company?,Somewhat Satisfied
1395,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1395,Q4,How would you rate you work/life balance?,Fair
e1396,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e1396,Q2,How satisfied are you with the company?,Very Satisfied
e1396,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e1396,Q4,How would you rate you work/life balance?,Excellent
1397,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
1397,Q2,How satisfied are you with the company?,Somewhat Satisfied
1397,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1397,Q4,How would you rate you work/life balance?,Excellent
1398,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
1398,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
1398,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
1398,Q4,How would you rate you work/life balance?,Fair
e1399,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e1399,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e1399,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
e1399,Q4,How would you rate you work/life balance?,Poor
1400,Q1,How satisfied are you with your job?,Very Satisfied
1400,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
1400,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1400,Q4,How would you rate you work/life balance?,Fair
E1401,Q1,How satisfied are you with your job?,Somewhat Satisfied
E1401,Q2,How satisfied are you with the company?,Somewhat Satisfied
E1401,Q3,How satisfied are you with your manager?,Very Satisfied
E1401,Q4,How would you rate you work/life balance?,Excellent
e1402,Q1,How satisfied are you with your job?,Very Unsatisfied
e1402,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e1402,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
e1402,Q4,How would you rate you work/life balance?,Very Poor
1403,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
1403,Q2,How satisfied are you with the company?,Somewhat Satisfied
1403,Q3,How satisfied are you with your manager?,Somewhat Satisfied
1403,Q4,How would you rate you work/life balance?,Fair
e1404,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e1404,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e1404,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e1404,Q4,How would you rate you work/life balance?,Good
e1405,Q1,How satisfied are you with your job?,Very Satisfied
e1405,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1405,Q3,How satisfied are you with your manager?,Very Satisfied
e1405,Q4,How would you rate you work/life balance?,Excellent
e1406,Q1,How satisfied are you with your job?,Very Satisfied
e1406,Q2,How satisfied are you with the company?,Somewhat Satisfied
e1406,Q3,How satisfied are you with your manager?,Very Satisfied
e1406,Q4,How would you rate you work/life balance?,Good
E1407,Q1,How satisfied are you with your job?,Very Satisfied
E1407,Q2,How satisfied are you with the company?,Very Satisfied
E1407,Q3,How satisfied are you with your manager?,Very Satisfied
E1407,Q4,How would you rate you work/life balance?,Good
1408,Q1,How satisfied are you with your job?,Somewhat Satisfied
1408,Q2,How satisfied are you with the company?,Somewhat Satisfied
1408,Q3,How satisfied are you with your manager?,Somewhat Satisfied
